16年之前下载的2345贷款王，我记得贷款额度好像是500元。17年5手机被盗。 后来我换了手机也换了号码，18办业务的时候。别人说我逾期，我就比较奇怪网贷什么的都是正常用的，后来我想是不是这贷款应该没什么大问题，我就没当回事。后来忙这事我也就忘了。今年买房子的时候打征信才看到这个2345贷款逾期呆账，为什么我这个会逾期呢，金额不多才这么一点点。为什么之前没联系我。卡里有钱为什么不扣啊。我想联系之前平台的发现软件下架。客服售后也找不到，后来拖朋友多方面打听。这个软件是属于中银消费金融旗下的，打了电话查询是17年4月28号贷款的500元一直没还款，逾期后来导致呆账，当时我手机丢了这个情况我不知道。再说那卡银行卡我也不怎么经常用，可能那比钱在我不知情的情况下被用掉。后面导致卡里没钱，那边扣款不及时，逾期的。现在还查1447元没有处理，今年4月份处理好了一比还款金额是1447 我想和消费金融协商把这个呆账处理掉想去人行那边消除逾期记录。这个软件都下架也不联系本人即时处理，现在刚需购房的时候贷款逾期。也没多少钱。耽误事太多。给他们打电话协商那边也说处理不了。只有求助于贵平台处理了。协商把逾期记录清楚就可以。协助去人行那边去处理逾期记录清楚掉就可以,0
这个民生银行在能联系到我的情况下打到我父母那里去了，我想说是我欠款不是他们欠款你们有什么权利联系他们，他们身体本就有不治之症万一恶化，我会找出有力证据起诉 疫情这两年亏损较大又导致失业，目前负债也挺高把给我整得都没缓过来，工作也没找好目前在朋友店里打点零工解决生活成问题，所以我希望他们不要乱打电话了，他们银行我是欠款最少打电话却是最多的，欠款我会履行给个合理的方案就行，卡片可以冻结只进不出目前情况每个月只能还400左右，后续条件允许我可以一次性结清！,1
本人于2021年8月办理涉诉的联通手机号码，该号码原机主多年前在农业银行（信用卡还是其他贷款业务不明）有欠款逾期至今，本人多次收到对原机主（周某某）的相关催收电话。本人于2021年11月9日致电400*******农行信用卡客服热线进行解释，在过往一年内收到少次催收电话，但不明确是农行，于2022年10月24日17:59分收到057*********的催收电话，表明是农行第三方委外的催收公司。希望农业银行查明情况，在农行体系内、第三方委外公司、其他流转中，删除我的号码信息，停止拨打任何对我本人催收周某某的相关催收电话！该事项对我本人生活及工作造成较大困扰，请农行慎重处理。,1
总是接到银行的第三方催债的电话，说是银行外访人员，他们凭什么上门？有何凭证证明他们是银行的正式在编人员？他们说明天就上门调查，我也可以选择报警，疫情原因为什么做不了停息挂账，我不是不还钱，一些工作原因真的没办法，做不了停息挂账为什么不给一个合理的解释？,1
征信报告显示中邮消费金融给我放了1325贷款，本人没有在中邮消费金融上贷款，这是虚假信息我要求赔偿,0
贷款时不让用中国银行卡还款，让第一期转账到上汽公司账户，后续绑定工商银行之后存款晚一天，还款前没有短信提醒，逾期后短信催收不断，接到短信后随即存款到还款账户，然而催收短信依然不断。打400要求取消催收短信不要骚扰家人，顺便建议把提议短信发在还款日之前。客服人员回电话，本人告知款已存上，要求再扣一次，并要求不要再短信骚扰。客服人员态度恶劣，说的意思要么不要贷款，要么提前还清就不会接到短信，我告知如果我逾期你们可以走法律途径，不要短信骚扰，我只是没弄清还款日期。对方说什么两三万块钱啊不值得起诉我，告诉我可以把钱还清。还款日期合同上有，我告知对方借款时工作人员并没有让我看合同我也并没有合同，客服人员说没有合同自己去下载。并说不要再无理取闹，把电话挂了吧。期间态度恶劣。本人要求这名工作人员道歉。贷款时收取1200元服务费，并没有给本人服务费发票，也没有给本人贷款合同，也没有说清具体还款日期，还款钱也无工作人员提醒。本人今日刚知道可以在微信公众号看到提醒和合同。,0
我曾使用建行信用卡，欠款早已结清并且两年前就已销卡销户，但征信报告显示，建行仍有授信协议没有解除，授信额度为8000，到期日期为长期，为信用卡共享额度，此授信协议已严重影响本人征信，请中国建设银行无条件解除授信协议，撤销授信额度，并上传征信中心,0
因为最近疫情还不上，打电话暴力催收，泄露个人信息，给家人打，威胁还款,1
自己不知情的情况下，突然扣了我银行款，不知道这个银行，退款，否则报警。,2
真的崩溃了，来来回回老家工作地，就为了凑这笔钱还款，存进去被信用卡秒扣，本来答应你们今天上午立即处理，我现在只能想办法去把信用卡里的套出来还你们，但是真的不要在催我了，真的要崩溃了，今天之内一定还进去，如果再不处理，你们联系紧急联系人或者其他人我也没有什么怨言了，都是我自己的问题，还了八期了，最后几期，仍然还是会想办法的。就再宽限期最后一天，明天任由你们处理。,1
上个月在我还款7000多以后直接把我的卡停掉了，要我一次性还清全额，说没有停息分期这个业务，之前用卡良好，不曾逾期，这个月开始催收，让我还最低1600左右，但是我自己算了一下，这每个月还1300左右的利息，是要我去死吗？银行杀人不见血吗？因为疫情原因我们公司倒闭，我一个月只有微薄收入，但是我想解决这个问题。银行却只是来一句没有这个业务，店大欺客，逼人去死？,1
9000元消费贷12个月分期归还，利息1650，高于国家规定,2
浦发信用卡使用有8，9年了，一直提前还款从未推延。上月账单三万多元，这月9月2日还款日到因为种种事情忘记还款日，没有及时还上，浦发银行没有任何短信提示我还款，逾期宽限三天时间已过，第四天9月6日给我来电说我已逾期，然后我当日立时就还上了，今天收到居然让我还款逾期费和利息共计四百九十多元！浦发银行这样的做法让人无语！试问为何偏偏第四天才给我提示！并且我认为他的利息和违约金收费不合理！,0
1、支付宝教育金(太平人寿），偷梁换柱，实际上是属于一款中长期的年金保险，金是金，保险是保险，两者有显著的不同，存在误导消费者行为。 2、通过不断送红包抵扣保费​，存在诱导消费者消费行为。 3、只显示若干年能分批拿到​多少保额，并没有提示如果中途一旦退保，会受到多大的损失，因此消费者没有直观的概念，违反了消费者的知情权。 4、保险公司销售保险没有确认是否本人投保，是否对保险内容知情，更没有二次确认及电话回访、违反保监会条例。 5，只标注可领取金额，不显示自己保额，实际交付金额远远大于保额，纯粹欺诈行为 6、支付宝教育金(太平人寿），实为保险，存在严重的欺诈消费者行为，应当认定为无效投保，全额退还所交纳的保费！,1
安逸花平台高额利息，还隐藏保费，不协商还款，催收骚扰，骚扰别人,2
每个月的利息不合理  这是高利贷啊   这样对我们这些客户来说太不公平了,2
买了台铃电车分期，当时首付了300。 分期了1900，还了2300,2
本人于2019年7月在捷信平台贷了一笔65000的欠款，分48期，每期还款2572.56元！已经还款44期，累计还款金额约113***.64元，目前还剩4期没还！平台金额显示还需偿还7662.70元！65000元的欠款，我已经还了113***元了！面对前两年的疫情蔓延，国家银监会出台各种政策扶贫，缓解用户压力！捷信公司却谋取暴利，高利息，暴力催收！实感不易，特向黑猫平台求助，希望能给予解决，我个人诉求，要求捷信公司退还我多收入的费用！解释清楚收费标准，退还扣收的利息！,2
我已经跟她们说明情况了，说晳时没能力还，我尽量想办法还，而已还经常发信息来上门，恐吓信息之类的，还有她们信息上的地址已经不是我住的地方了，也不清除数据，要马上停止催收，停止上门，信息上的地址要删除。,1
招联金融非法透漏本人信息给身份不明人员。暴力催收，以向村委会和亲戚朋友透露本人债务信息相威胁，态度恶劣蛮横，只国家法纪于不顾，杨言不怕银监会，不怕警察,1
催收人员一直野蛮催收，在保持电话通畅可接听的情况下执意骚扰家人以及不正当催收，导致家人朋友受到严重骚扰，各种不正当短信发到其他与贷款无关人员那里，现要求微众银行客服人员规范催收人员，已经多次表明具体还款时间，客服无效沟通已经骚扰给本人造成了重大骚扰，影响工作生活！,1
2019年怀孕期间，给亲朋好友借了钱开了一个烧烤店，一直都在正常经营，可是在年底期间疫情爆发，店不能开，门不能出，孩子还小，可每天都日常开销都要钱，导致了逾期，一直到5月底才出门，经营了两个月，入不敷出，宣布倒闭，带着孩子去给人家打工，7月期间还了2000块，在打工3个月以后工资正常稳定了，打了电话给浦发银行信用卡中心协商一下，能不能减免一定的违约金，利息，银行告知可以和领导协商一下，给他们发了所有证明，在等待了几天以后，电话过来说不能减免，再打电话的时候，其他工作人员接了电话说和第三方公司协商，已经不和他们谈了，态度恶劣，各种说我不还钱，如果不还钱的话，怎么还会主动联系他们，期间第三方公司一直打电话，发信息骚扰，过年以后，打了电话说要收取利息，滞纳金，协商了24期，每个月还2513，但是我的本金44500.现在已经还了3个月了还是利息，查看了还有提前结清一次性记账手续费几千块，希望领导给予一定帮助，太艰难了，在负债累累的情况下，每天都在积极的挣钱还债，希望浦发信用卡能减免一定的费用，为什么其他银行都有的政策这个银行却没有，天灾人祸的面前并不是个人能够阻止的，谢谢,2
几点几点不还款就威胁恐吓我要联系村委会还要上门走访之类的,1
黑保险公司 买保险不出事钱他们要  出事了 那拿好几年无关紧要的住院说不能理赔...,2
浦发银行信用卡在我不知情的情况下自动扣费购买浦宝保保险分期，涉及恶意分期扣款。,2
因为失业导致信用卡逾期未还，打95561跟客服协商个性化二次分期客服永远都是登记了以后会有工作人员联系，但是每次打来的都是催收，不给协商的机会，永远都是后果自负。疫情期间都在正常还款从未逾期过，逾期实属无奈自己也不想。,1
"不了解小乐行被强制投保
保单号为：CH000***********",1
由于我创业亏损 负债近三十w，目前没能力还款，接到多次电话，解释也不听，态度恶劣，还联系我朋友，现在弄的我里外不是人，我要求平台给我解释，并处罚，晚上九点多还打催收电话，我哪里是有钱故意不还吗？又不是一催收我就能变出钱的,1
自称招商信诺我本身原有保单的业务员联系我推销保险万能账户3.5%复利，告知我交一年保费2824会开通账户有合同以后交的保费就可以享受收益。办理之后电子合同发现是阳光人寿的。询问业务员，业务员告知产品下架名额已经给我绑定，让我不用管阳光的电子合同，后期有纸质合同寄送过来会写清楚3.5%的利益和看计划书一样。现在业务员联系不到，投诉阳光保险，客服不给处理。,1
今天是八月十五号，工商卡提示我异常，昨天我还在正常使用，都是正常消费正常交易，打去客服无果，让我去找开户拿卡的老家，我现在身在异地，平时消费就是几十块都是正常支出收入，打电话说有什么反诈风控我的账户？搞笑吧，工资卡每个月都是按时发放正常使用。要求解开要不然会影响生活,0
之前做生意失败了导致逾期没能按时还款 之后协商要求我先归还两千八百多 才能进一步协商 我也按时归还了 之后跟我说领导要求我一个月内一次性偿还完所有债务 我说做不到后 一直有电话骚扰 之前招联欠了一万来块 我已经归还百分之五十了 我有明确的还款意愿 剩下的五千不愿意让我分期偿还 这是强制性的逼迫还款 加上疫情期间 收入甚微 我希望能够协商分期还款 前两天还有本地手机号码打电话给我 说招联石家庄的人把案件转到这里 让我第二天带有效证件去中级法院调解 这种属于欺骗伪造行为 我并未收到法院通知书 希望招联的催收可以注意催收方式,1
18号的时候95595工作人员给我来电话说是给我办理分期 但是没有跟我说分期金额多少 分多少期 只是告诉我6月10号之前还款2313 之后每月还款1261 今天按2313还款后 催收人员却一直打电话催收 让我下午之前必须再还2100多 我就给客服打电话 客服却说还要还3000多 三个工作人员说的三个数字 我到底应该听谁的了？在能随时联系到我的情况下 催收拨打了我的紧急联系人 已经侵犯我的个人信息了 我就想问光大凭什么这么做 未经本人同意就泄露我的欠款信息 请停止催收 给我个合理的解释,1
费用太高，而且不明确！存在私自扣费，这几年不知道乱收了多少钱呢！现在才发现有不明确的扣费！而且还不少,2
在本人能联系上的情况下，联系我妹妹并且还联系我妹妹的单位骚扰，投诉我妹妹，严重影响了我和我家里人的正常工作和生活了，希望该平台能重视起来，停止暴力催收。,1
2017年5月份在证大财富门店借款，下载了证大前前平台。借款4w。已还款31期。剩余5期，月还款2031.61。不知道证大财富出了什么问题，把我跟他们的欠款合同转给了包银消费金融，对于我个人来说，我并不知道我的债券给了包银消费，而包银消费金融又拿不出合同，又想软暴力催收我，以及骚扰我，恳求减去多余的利息以及停止威胁，毕竟我已经还了本金 利息，超过国家年利率的36%是不被法律认可的，不要骚扰我了！麻烦你自己结清下我的账单,1
高利贷，一共借了六万，按照他们得利息全部还完要还到十二万，高利贷,2
去年办了一张浦发信用卡，第一个月还正常，第二个月开始在我不知情的情况下就给我开通了要转全球免费体验一个月，之前几个月因为每个月我也有一些消费，还钱20块钱也没有在意，但是最近几个月在我一分钱没有消费的情况下依然要我还款20元，我一查就发现不知道什么时候有个玩转全球，每个月都要给我扣20，说的是什么盗卡之内的作用。但是我并没有开通过，这么大的银行在我不知情的情况下私自扣款，算不算盗刷我的信用卡呢？钱不多，但我并没有开通过过。我打人工客服准备销卡，人工电话打一天你都肯定打不进去，然后人工智能语音让你销卡去app上销卡，app上人工客服也是一直繁忙，然后就转智能客服，智能客服又告知你只能电话拨打人工服务或者人工为你办理，真牛p.我看了平台上也有很多同胞跟我一样有不知情莫名奇妙扣款投诉的问题，那么请问浦发银行是还在多少人不知情的情况下有扣款？这是不是犯罪呢？是不是盗刷该赔偿所有不知情的顾客按照盗刷标准去赔偿呢？只想快速注销，并且返回之前私自的扣款，和盗刷的赔偿！！！,2
2017年在浦发银行办理的车辆贷款，2020年还完之后联系浦发银行办理解抵手续，银行称手续已邮寄至菜鸟驿站，经本人多次去驿站查询，至今到2022年仍未找到快递。后续拨打浦发银行客服一直打不通，希望浦发银行给予正面回应,0
多次出现此行为！致电客服永远无法接通！从未授权办理过此类服务！涉及金额高于十万！大约是四次未经授权擅自为我办理分期。要求退款并且严查到底！,2
6月20号，我超过8点钟还信用卡，原本10号还款日，由于北京疫情又爆发，我做的服务行业影响非常大，资金紧张不好周转，延迟到20号还款，在20号晚上8点多凑够了最低还款，然后还进去了，等第二天就给我上征信了，打银行电话解释也没用。我做的行业是空气检测行业，因为要上门去人家家里检测，所以疫情期间生意很差。,0
在本人不知情的情况下工作人员为其办了信用卡并激活，导致产生了581的年费以及影响了征信，本人并未收到卡片以及并不知道这个卡的存在，打客服电话咨询，工作人员态度差，敷衍了事。和工作人员约定时间要求回电解释，工作人员一直没回复。,0
在我不知道的情况下买了个什么保险在我不知道的情况下买了个什么保险在我不知道的情况下买了个什么保险,0
入职人寿的时候说有500元押金，说离职会退，离职的时候跟我说的是最多3个月会退到账号里，是2022年7.28办理离职手续，现在是2022年11月2日还是没有任何消息,0
趣前行app申请的一笔由北银消费金融发放的贷款，在发放贷款后，有一笔担保费已经在后面两个月预先扣除，共计395*2=780元，可是在核对整个还款账单后，发现每一期又都会有额外的担保费扣除，以上可以认定为砍头息➕高利贷性质，要求退还我之前扣除的首笔担保费以及每期还款额外附加的担保费，否则将维权到底，投诉到底,2
没有逾期，为什么不能够给我借款，请您给个说法，好让我知道,0
几年前由于在外地身份证银行卡钱包被盗，导致逾期贷款，后补回银行卡，主动存钱处理了逾期，还了720多，本金500，利息和罚息都赶上本金一半，明显违规，明明还了720多，征信才显示500，属于违规，现要求贵公司删除违规上传的征信。,2
本人因收入不足，家境困难，父亲脑梗长期吃药，无法偿还信用卡账单，向银行申请个性化分期，客服回应无法进行，根据信用卡管理办法第70条规定，信用卡持有人在无力偿还信用卡账单又想偿还时可以与银行平等协商最高60期的账单分期。烦请贵行酌情给予一定的利息减免！万分感谢,0
"1、3月23日捷信公司催收人员（来电号码：0731 8504 3459）跟我本人联系，问我能不能现在处理欠款，我说你把我的欠款合同发我，等我下班了给你回电话，随即他们联系我单位，跟我同事散布我的欠款信息，对我造成名誉损毁。催收人员在正常与我联系的前提下，未经我本人允许联系我单位散步我的欠款信息属于违法行为，目前我已经被单位开除，我要求捷信公司赔偿我5000元。
2、3月24日早上八点半我跟催收人员协商还款（录音），他答应六点之前处理不会再骚扰我单位和家人，上午十点我家人收到了恐吓短信（截图证据）。我给客服投诉了20余次，客服始终没有制止这名催收人员对我进行骚扰。
3、我询问客服人员捷信公司是什么途径获取的我目前所在单位的信息的，客服人员回答合同上我自己填写的，我向客服索要合同和我主动提供单位信息的证据，客服拒绝回答（有录音证据），表示只要还钱就好。这笔借款是在2017年，我目前工作的单位入职时间是2019年。我上传了我在捷信的合同截图，并未填写我目前工作的单位信息，捷信公司非法获取我单位信息，我要求捷信给出解释并赔偿！
4、我的手机号和身份证号无法登录捷信小程序和app，我向催收索要我已还款的纪录，催收始终无法给我，后来我去派出所报警，在民警的再三警告下催收一共截图显示我已还款3135，具体还款日子无法提供。随后(027) 5927 3802改号码与我联系，告知我我的已还款金额是3922.68（有录音），请捷信公司作出解释，为何催收人员和捷信工作人员告知我的已还款金额不一致，我已确定催收人员造假我的还款信息。
因为他们这一违法行为我已被公司辞退，导致我没有还款能力，对我造成了名誉损害，对我身心造成了极大的伤害，我现在听到电话就害怕，要求捷信停止骚扰，我已报警，并且赔偿我精神损失！",1
