制卡当月未经本人同意，制特色卡并私自扣费，同时自11月起没每月私自扣费40元，2020年2月又加了66元的私自扣费。,3
光大银行客服，给打电话说什么信用卡怎么怎么，没怎么听清，听懂，我就验证信息，就给我办了个分期还款，想撤销，,5
2017年，邮储银行信用卡中心打电话讲我作为信用卡的优质卡户，非常幸运，推荐我收藏一套盛世金典稀世珍钞典藏，价值5980元，当时讲具有很大投资价值，且会升值，不愁交易。如今五年过去了，了解到，这个东西根本没法交易。纯属上当受骗了。现在我不期望挣钱，希望邮储银行原价回收此物。不让用户寒心。,5
19年起参加中信银行信用卡的存款活动，获取大量的积分。今年20年初中信变更积分兑换比例航空里程，导致客户积分大幅度贬值。具体内容详见图片描述。,2
我在你们平台有一笔欠款逾期了，现在遇到了一点困难了，我希望平台给我缓一段时间，等我手头宽裕就和平台协商还款,4
阳光财产保险股份有限公司自2021年3月31日3时5分在本人未接到任何通知的情况下以“好医保·住院医疗”的交易项从我支付宝花呗里扣款13.25元！到现在连续扣款5个月共计66.25元，期间本人未收到任何相关通知，支付宝有消息记录但不提醒！保险公司也没有电话或短信通知！本人未签署任何纸质或电子合同！,2
银行为经本人同意 在本人并不知情的情况下 私自扣了3万多的高额循环利息直到2022年下半年 本人查询发现 自2018年至2022年 循环利息高达3万！经过与招行人员协商未果,3
2018年5月在信用卡借款12万.期间因家里有事，耽误还款，这事我错误在先。在2019年5月还清。除本金在还利息不少于3万7。期间与银行协商减免，每个月都有还款进去，但后查账发现未有减免，而且存在利滚利现象。其中2019年后利息加违约金超年化率36%，作为银行企业视法律为无物。,2
"本人于2017年使用全款车，通过大地时贷廊坊营业部贷款65000元，分期36期还款，每期还款3100.1元，除去本息，每期还有1105元的实还保费。已还26期，从未逾期。2020年5月6日，是还款日，因为受疫情影响，单位不能正常开工，所以暂时没有收入。大地工作人员打来电话，本人说明情况，希望协商，对方拒绝，并且在没有先和我联系的情况下，开始联系我的家人和我已经四五年没有联系的人打电话，并且言语中存在软暴力。严重影响了我和家人的正常生活。本人已还26期，每期3100元，累计金额80600，但是对方还是要求我继续还款31000元。
要求对方对于我在签订合同时没有留不相干的人的电话，而去影响到人家的情况作出解释和说明，并且直到还了26期，没有给我任何合同文件，请相关人员及时解答清楚，并且对1105的实还保费存在疑问，本人愿意协商偿还合理费用。",0
本人于2020年协商本金还款一次，由于这次属于第三次还款逾期，浦发信用卡要求一次性还款本金50000多元，由于目前收入只有4000多元我代发工资银行也是浦发银行可以查证，原来协商每月1700由于本人实际困难未能尝还现在，所以还请浦发银行信用卡给与再次协商还款机会非常感谢！,4
人保财险无故泄露我的个人信息，我本人在人保APP上查询并未收到关于这款保险的任何记录,4
本人6.18号摔跤了，经后期发现骨折了，因当时没能及时报警了，后面才跟朋友反应了，后期检查才发现骨折了，报案，太平洋保险公司讲，我没有及时报案了，公司专员，领导不于受理，证明也没有回信了，客服也不回复了,4
2019年12月份借的75000.每月还2317元还了12个月27804元！前几天我准备提前全部还清但是打开一看还要我还68000了，所以我觉得这个利息太高了就暂时没有还！没想到他们居然曝光我的通讯录还恐吓我的父母说那些侮辱我的人格的话！我觉得太过分了！欠钱是要还的，但是利息太高无法接受！,3
7月份入职中国人寿公司宿迁市分公司新飞腾职场，八月份离职，入职时签订合同时表示需缴纳五百元押金，离职时退还，目前已离职一个月，一直未退还押金,2
本人在2018年经过捷信业务员介绍，然后办理了贷款，但是当时给我说利息很低，所以我就办理了。后来把本金还完了，我一查利息和本金发现基本上是一样多的。我就找原来那个业务员，他说他没在那边上班了，虽然写的利息不高，但是加上管理费、服务费等等都超过了年利率24%了。然后我给捷信公司打电话要求减免提前结清未果，所以我就放弃还款了，没想到他们竟然还对我的家人朋友进行电话骚扰，我就没有再搭理他了。现在我要买房，发现竟然上征信了。这么高的利息竟然还上征信，我找律师事务所准备起诉捷信，我希望平台能给我做主，让捷信公司给我开出结清证明。,5
捷信金融公司骚扰和威胁用户及用户家人，还发短信说联系不到本人就联系家人，已经严重影响到家庭的休息，利息超过国家标准规定，并且和电信捆绑销售，强制执行两年的电信业务。我已经还了超过本金，要求剩下的四千额度取消并销账,0
之前扣了好多费用，没逾期的时候让逾期，说逾期以后才有工作人员联系，现在客服不回复，还一直在涨利息，还天天发短信机器人催收，机器人打电话，不停的骚扰我，，希望有关部门，给予重视，谢谢,3
于2019年一月借款65000元，每期还款2651.04元，已经还了13期，但是现在结清还得需要52395.36元，而且申请2020年6月15才能做结清！现实已经超过国家范围，构成高利贷，我们愿意按时偿还，但是这样的利息实在无法承受，当初办理的时候了了签约，工作人员也没有给了合理的解释！,3
为我被别人骗了巨大金额，所以在该平台上进行了贷款，现在因为疫情期间和家里人发生意外，资金周转紧张，无法按期还款，但我已向他们承诺保证还款，他们仍进行暴力催收，他们仍经常打电话给我对我进行威胁，影响我正常上班，现在他们直接给我家里人打电话，对他们进行威胁、恐吓。,0
我在捷信金融贷款一笔75000元，每期还款2309元，已经还款54期，还款金额124***，截止到现在还需要i在偿还10000多，已经远远超出国家法定利率，现在我要结清账单给我开具结清证明,3
现在经济紧张负债累累才导致逾期，之前每期都还的好好的，真的不是有钱不还，你们催收电话每天不断骚扰，精神被摧残快郁郁症了，这样下去人都快疯了,0
年前创业遭遇合作方欺诈，又赶上疫情，工作难找，造成经济困难。目前欠民生信用卡欠款本金6.68万，多次致电客服希望协商还款，被告知没有这项业务、不支持停息挂账。按照《商业银行信用卡业务监督管理办法》第70条规定：在特殊情况下，确认信用卡欠款金额超出持卡人还款能力、且持卡人仍有还款意愿的，发卡银行可以与持卡人平等协商，达成个性化分期还款协议。个性化分期还款协议的最长期限不得超过5年。目前工作已定，可支配金额不低于1.2万。,4
2023年8月14日本人查询个人征信，发现有一笔北京阳光消费金融发放的贷款11200元，但本人并未在平台有借贷行为，查询银行流水也未发现收到过相关款项。本人征信报告中无缘无故多了一笔北京阳光消费金融的虚假贷款。征信报告显示2022年12月18日北京阳光消费金融股份有限公司发放的11200元其他个人消费贷款，余额0。但是本人账户所有银行卡中并无相关流水记录。此次虚假贷款信息严重影响本人征信，请求核实并撤销征信记录,1
因疫情期间 为开工资 无法正常还款申请延期还款,1
工商银行信用卡逾期在未提前告知本人且未经过本人许可的情况下擅自划扣工商银行卡中的一笔现金存入款项。此款项是公司收回的现金，是公司安排通过我存入后再转给公司对公账户上的。工商银行信用卡逾期后本人之前有多次去电协商过分期还款，表明了自己希望安分期方式偿还，并非恶意逾期。且本人还款一直是通过另外的卡和支付宝进行的还款，从未用工行储蓄卡绑定还款。虽然同为工商银行金融账户，但在该银行在划扣前未取得本人许可，并不清楚此账户款项来历及用途，同时在没有法院判定强制执行或冻结本人账户的情况下本人依然享有正常使用储蓄卡其他功能的权力，工行不得擅自划扣！工商银行信用卡该行为严重侵犯本人的权益，如因此造成的本人公司向本人“挪用公款”行为追责或辞退，那本人必将会向工商银行信用卡追偿！,0
逾期两天已经明确告知年后才有款项进行还款，依然每天不断信息机器人电话催收，最近一次还说要到我户籍地走访核查还说不能拒绝，我想知道你们委托的第三方有什么权利将我个人债务告知给我以外的第三方，你们有执法权到我户籍地并要我配合你们吗？,0
借了24000，现在还了39000多，还要还一万多，所以投诉,3
刚刚打电话想注销账户，拨通了问客服每个月扣款的二十元是年费还是欠款，客服回答是开卡的开通积分兑换服务，可是我登录App根本没有查询到有这个服务按键，而且我的积分根本没有使用。相当于七百块钱买了六万积分而且这六万积分连最低的星巴克也无法兑换，根本无用处，客服也想帮助我退费，但是这上面说我自己授权认可，关键是我本人根本不知道有这回事，我还以为是产生的年卡费用。请给我一个合理的解释和退款。,5
本人手机设备2019年11月29日因为登录多个账号后，至今天2020.01.22还不能登录设备，不能登录掌上生活APP，要求解封设备,4
招联金融逾期十天，发送恐吓信息，收取高额利息以及罚息，每天持续电话骚扰，严重影响到了我的生活,0
玖富万卡默认搭售信用保险，湖北消金放款扣除了我的保险费并且产生利息。我并未在湖北消金借款，而在不知情的情况下被购买了保险。要求湖北消金联系玖富万卡给我合理结清。,2
本人借款捷信金融消费因受疫情影响导致倒闭，但是本人已将本金加利息几千都已还了，已经和他们沟通，可是他们还要让我还几万利息，我已无力偿还，还每天电话不断骚扰我和我的家人以至于我和我老公现在处于被离婚状态，我妈妈也要和我断绝关系，孩子还老生病，我真的已经没有偿还能力了，搞得我都想跳楼了，希望平台帮帮我阻止他们，谢谢了！,0
我根本没用本金为啥要还本金？？？？？？？？,2
本人在桔多多借款3100元早已还清款，却多次收到中信金融逾期还款短信电话通知，,0
本人在中原消费金融网贷6000元，至今为止因本人经济原因第一期逾期22天，逾期后一直与平台客服协商一次性结清本金其他费用希望平台能减免，到目前为止平台贷后人员称一次性结清总金额为6482.7元，本人对额外费用480多元不接受，希望给解释一下这些具体是什么费用利息又是多少，贷后人员不给解释，只是称是服务费违约金什么的，但是这个金额本人接受不了，贷后人员表示今天不处理以后就不给协商了，再次拨打客服电话反馈得到的回复还是与贷后人员协商，贷后再次回电还是这个金额没得商量，那你跟我解释清楚这个费用具体是什么，是否合法，并不接受，只是告知要么还这个金额，要么按期还，那我一次次的打平台客服协商沟通的意义又是什么，来回踢皮球，只是说没有协商权限和余地了，我希望平台能看清楚我的诉求，一次性偿还本金，期间产生的利息希望平台给予减免，而不是安排工作人员打电话说个数也不和我解释，我就只能按照你的金额进行偿还,2
我都不认识湖北消费金融有限公司 它在2020年1月21日恶意扣款1004元。太没有天理了 请官方给予帮助。还我公道 对此公司作出惩罚。不要再去害人 谢谢,3
长沙信用卡恶心催收，爆通讯录，打电话，发短信到通讯录，影响个人正常生活，打电话恐吓年迈的父母亲。并非本人不愿意还，是本人生意失败，负债多，有尝还的意愿。,0
我在众安小贷上贷款15000元，分期一年，现在由众安保险代偿。合计应还款17821.2元。其综合年化利率高达33%，远高于民间借贷法定利率的15.4%。我要求众安保险减免不合法的利息。,3
兴业消费金融一直委托第三进行催收，我确实逾期了，但每次月底前都会还清欠款。这个月他们委托了厦门银信达的，根本没有给我本人打电话联系，而是在周末晚上反复打我父母电话进行骚扰和恐吓。而且期间一直拒绝表明具体身份，只是不停的说自己是厦门银信达的。那个女工作人员态度非常恶劣，一直叫嚣要还钱要么就要承担恶劣后果。电话是联通的虚商电话167********，周六和周日晚上都是直接打的我父亲电话进行恫吓。希望兴业消费金融不要再委托第三方，而且以后直接联系我，每次我都是接电话的。,0
本人在2017 年12月在捷信公司借款68000元，当时客服给我打电话说利息是合理得，因为急用钱就办理了，根本就没面对面办理打个电话就解决了，直到今天已经还款41期总还款89000元，因为辽宁大连疫情原因现以逾期三个月，捷信直接取消了我得分期  逾期期间我也接听捷信电话，但是我家人朋友扔被骚扰，各种伪造法律传票短信，联系捷信人员协商，捷信概不处理让我联系委托第三方人员协商，第三方也不处理，未经本人同意去本人户籍地骚扰街坊邻居，本人从未说过欠钱不还，或有钱不还，只想减免利息延期还款，借款68000要还13万，这利息是不是太离谱了，如果捷信感觉合理请走正规法律程序处理，或者找我本人联系协商处理，我不同意你们将我本人任何信息泄露，当初因为还你们得钱负债累累，现在我父母让你们委托得催收人员折磨得全身是病，如果我父母出现问题，这事是你们承担还是催收承担，催收人员上门催收是不是你们公司授权得我需要个解释。借款利率服务费真的符合国家法律规定？国家哪条法律规定借款还可以有服务费得。如果你们不解决我会挨个平台投诉。我要求停止第三方人员骚扰我只和你们平台直接联系。,0
2021年2月22日在支付宝买了22535元太平养老共享366理财，说是稳健收益，可现在居然还是负的，要求退回本金22535元本金。,5
本人本着经常接到电话让分期说有助于养卡，于是于4月在APP申请一笔账单分期，支付手续费。之后每斯都被进行分期，并且没有任何提示！如果不是查看账单根本没发现这事，致电客服电话，说是因为APP办理有这个选项自动会勾选，这不是欺骗多支付高额收手续费吗？,2
通过热线电话无法打通，在线客服说让我自己通过客户端查询，客户端只支持查一年内，我要求招联金融将我在其平台所有的历史借款账单及合同发给我。,4
新华人寿保险公司销售人员当时交费时候虚假宣传说20年后可以一次性返还本金并额外有分红，后面经新华人寿保险公司门店咨询说没有这个业务，本人从2016年8月29号开始每年向新华人寿保险公司缴费4070元。现要求保险公司给出合理解释，如不能履行当初销售人员给出的承诺，请本公司全额退款给本人并终止保单合同， 如保险公司拒绝一切退款，本人有权向保监会或者保险行业协会继续投诉。,5
本人在2018年5月23经过捷信业务员介绍，然后办理了贷款，但是当时给我说利息很低，所以我就办理了。后来把本金快还完了，我一查利息和本金差不多，我就给他们打电话说准备提前还款，我发现之前还的都是利息，没有本金，我就找原来那个业务员，他说他没在那边上班了，他虽然写的利息不高，但是加上管理费、服务费等等都超过了年利率36%了，我一共贷款41000元，我现在每个月还款1634.73元，还了24期了，共计39233.52元。还有30期剩49041.9元要还，加上还没还的一共要还49041.9元，而且我发现还的利息和我的贷款本金差不多，（88275.42元−41000元=47275.42元），居然让我还这么多的利息！一开始我还不相信，然后我给捷信公司打电话说明这个情况，然后发现他们态度极其恶劣，然后我要求减免提前结清未果，我已经还了三万九千多了，后期还要还四万九千多，实在接受不了，家人都帮不了我，我还不了那么多了，难道要等着我坐牢吗？没想到他们竟然还对我的家人朋友进行电话骚扰，我就没有再搭理他了。现在我要买房，发现竟然上征信了。这么高的利息竟然还上征信，我找律师事务所准备起诉捷信，他们让我先来投诉的。我希望平台能给我做主,5
在我不知情的情况下安排调整额度，每一个月循环利息500左右也是不知情的，就直接点击的最低还款，在办理卡片就压根没有讲。,2
2017年12月份用的捷信金融，3万块钱分了57期还款，到今天一共还了65800，这简直是高利贷，已经远远超出国家规定的利息范围，现在我还不上以后，还给我打恐吓电话，我要求捷信给我一个合理的解释，希望黑猫投诉给我主持公道，,3
中国建设银行私自扣款36.31元，查不到具体明细,3
隐瞒各种收费条款。综合年利率高达50%.明显的违法行为,3
从我不还分期的时候开始就断断续续地骚扰我的家人 打电话给我我说了 利息太高 你要么给我个解决方案 然后他们就说什么起诉不起诉的 我就想不通了 我直接挂了电话 然后一直在打电话催还款 打我的我能接受 打电话给我的朋友什么的了,0
每天都在用银行卡，不管是微信还是支付宝或者个人转账，都能正常使用，今天进了一笔货款后银行卡就不能转账了,1
本人没有贷款，在10.1号有催款短信，不知道为什么？请新网银行说明怎么来的一万贷款，款放到哪里去了？给了谁？,0
众安保险在本人不知情的情况下，未经允许擅自通过支付宝自动扣款151元，并且无法查询到扣款原因或保单，要求退还恶意扣款151元，并且日后不再扣款,3
7.14号早晨7.59分，我在手机短信收到了银联支付3500多，拨打客服核实确实是境外消费，我本人没有做任何的消费动作，然后挂失卡片，转移资产，后去柜台开了证明卡在我手里，一开始银行让我咨询银联，银联只能查到订单号，银行一直说调查，半个月回复说，找到境外要到了类似于发票的东西，证实确实是购物，但是说银行的流程已经到头，我要求全额赔偿我的损失，至今没人解决我的问题,4
掌上生活无法登陆代码UC5702，客服说三天内给解决，太久了,1
2022年5月在浦发银行申请了备用金176***分24期，期间一直按时还款，在7月的时候时候收到一个要上传消费凭证的短信，未接到任何电话通知，我就给他们提供的邮箱发消费凭证，过了几天显示据收，现在浦发银行那边让我一次性把钱换掉，要么就是过一星期打电话给他们协商挂帐，这会影响到我信用问题，浦发银行这样严重影响我还款计划，跟套路贷有什么区别，请求帮我解决一下，我实在没办法了,4
交通银行信用卡中心不提供详细清单，记录信息不详细导致多扣费用近二十笔4440.44元，需要查明原因并退还费用,3
1月九日，苹果APP商店一分钟盗刷四万余元，马上就报警冻结信用卡，三小时左右后，这边已经打电话苹果客服不给与退款，一直都在沟通，为什么这么大的订单额度不给与提醒或者安全提示，也有打电话支付宝那边，为什么限制了月限额还能一分钟刷出这么大订单额度，一点提示也没有，不给与账号异常提示。打电话给银行说为什么一分钟内刷这么多连个提示也没有是不是该考虑下账户安全问题保障资金呢，也是一直在推脱 ，希望黑猫投诉能给与一定的帮助，感激不尽。,1
审核贷款不通过，但是在我不知情的情况下给我开户了并上了征信。,2
本属于高利贷砍头息 借75000已还35期 每期还2201.17元 电话客服一直忙 今天客服主动电话我 我主动申请一次性还款既然还要叫我还43445.23元 我说按国家的给还不行 还威胁我说不还要报我通讯录 严重影响我的个人生活请官方处理哈 谢谢感谢今天通话我已录音 如继续这样我就 法院起诉,0
本人名下一张建设信用卡逾期了被冻结，四月中银行客服手机号联系我让我协商还款，让我先周转9000通过微信或者支付宝还进去，然后进行分期还款或者一次性还清，过了几天我就先把9000还进去了，当时联系我的客服说已经逾期两个多月了，现在我已经结清目前逾期款项，信用卡还是冻结状态未解冻，高额的手续费违约金等一系列费用，总共额度27000元，逾期费用19475.37元，现在需要还款总额31180元，下面附图咨询过银行客服95533逾期费用是万分之5。利滚利，这不比高利贷要厉害的多，并且已经收取了违约金手续费等费用为什么信用卡不解冻？在跟你们客服协商还款途中还收取高额违约金？那我协商什么呢？账单不明细，逾期两个多月总违约金手续费全部一起4000多，可以跟其它高利贷九出十三归沦为一谈了，望建设银行可以给个答复消除违约金自己因失业造成逾期并非恶意欠款。希望贵行能解冻信用卡，并且银行有义务告知持卡人逾期收费标准，后续未解决我会继续投诉银保监等维权,3
浦发银行信用卡未经用户允许，于2021年6月2日私自开通微医通健康服务，每月28元，到目前为止已经产生8个月合计196元费用（首月0元），且没有途径退订该项业务！要求浦发银行立即退费！并就类似此项业务向社会进行说明！,3
要求捷信公司退还部分利息，利息太高了，欠了一屁股债，,3
催收人员这边暴力催收，频繁骚扰，还说要给家里人打电话，处处透露着威胁气息，致使本人现在生活精神压力都极大收到了困扰，希望停止这些行为,0
五月份入职中国人寿收取500元保证金，离职了4个月保证金一直没有申批下来,4
变相高利贷，综合年化利率高达33.80%，且逾期利率上浮严重，已严重超出国家规定利率24%，要求降低利率至合法范围,3
从未使用四川新网银行股份有限公司的贷款，但却有逾期记录，请贵行做出解释，并进行赔偿，消除征信信息。,1
银行未通知要收取年费，也没有短信或者电话通知，强烈投诉此银行。克扣费用。在本人不知情况的下扣了费用，,3
因为前都在支付宝忘记提现到银行卡还款，晚上九点的时候赶紧提现到银行卡。而后登陆app主动还款app一直页面登录不进去，闪退。随即立即打客服电话但是客服已经下班，以为九点后还会进行一次扣款，等到11点半还没扣款。再点进去app能进去了就显示不能主动还款。明明是app自己设置问题不应该这种逾期算客户自己的上征信！,1
两笔借款各26000元，分别还款29期每期1107.42元，21期每期还款1001.88元，合计已还53154.66元。2021.1.31左右，通过暴力催收方式，以律师的名义，让我还款4万多就不起诉我，其律师身份可疑且没有正规证明，借款52000，在还清了本金的情况下，利息高达4万多。我的诉求是，捷信减免利息部分且提供结清证明，谢谢。,3
不让办理个性化分期 态度恶劣 让向像其他人借款,4
贷款7万还了21个月还了五万多，提前还款还要提前三个月申请到九月份还四万二千多，并且五六七八月每个月还得还2700，联系客服也不给我回话,2
受疫情影响，收入下降，债务爆发，现在已经逾期，无力偿还，希望平台予以介入，让招联给我协商政策，让我安心工作。,4
本人额度9000，虽然因为疫情有逾期，银行让我还12500，一下扣了3500，还发短信恶意催收,0
我的微众银行在没有逾期情况下，基本上每天打电话叫我还款，骚扰不断，而且在两天前，我去找客服说明了资金困难，要15号发工资才能还款，最近还款日是12.5号，请求延期还款，而且停止电话骚扰。最近还款是700多，客服电话95384,0
事情是这么回事，我因做生意亏了钱，向招商银行信用卡贷了款。生意失败了，现在逾期了，我也一直在积极协商，也没有失联。他们在联系的上我的情况下，还联系家里人，这已经给我造成了伤害。,0
疫情期间，没有工作，天天在家，忘记了时间，本人还款日4月6号，然后今天我打开还款，发现有违约金和循环利息，才一天的时间，我非常不明白，才一天怎么会有违约金和循环利息那么多，而且还是3月18日产生的，不是4月6日才是还款日吗，本人非常气愤，而且搞不明白,2
今天发现从2019年9月10号开始每个月都有三项扣款，其中包括：免还款20元的扣款，小浦无忧电话医生20元，以及玩转全球20元，在我完全不知情，也没有电话告知情况下扣款，擅自产生这些扣款极为过分，截止到2020年9月份总扣款780元，要求浦发立马处理此事，否则追究法律责任，要求把截至目前所有自动扣款的钱必须如数退还给该卡。,3
招商信用卡莫名奇妙给我开通增值服务扣款120元,3
开卡时业务员说每年刷卡满多少次免年费我每个月都用卡早已超过约定免年费用卡次数，今天偶然查账单详情发下中信信用卡多扣199元优选增值服务税，本人毫不知情，银行本身乱扣费对本人用卡安全造成影响，要求尽快处理并且退回，以后一律不允许经过本人同意私自开展任何业务,3
给银行打电话。都是说帮我登记，可每次都是第三方给我打电话，从来不是银行内部人员打电话来，而且。我问了第三方。第三方说银行是不会和我们联系的，都交给他们联系，我打再多的客服电话都没用。我现在要求协商还款。停止催收，《商业银行信用卡业务监督管理办法》第70条的行为，我现在想和兴业银行协商还款，要求按银监会规定执行双方协商个性化还款方案，（停息挂帐和分期偿还款）望批准！,0
不小心开了一个皇冠会员包，说每个一个月都会有一个88元的红包，但是我确没收到也没看到，要莫取消会员包，要么把我该有的权益全部发给我,5
招行信用卡没有前置沟通直接扣款120元信用卡增值服务，现在申请要求退回,3
3.18日还款被扣44慈善我压根就没开通过这个慈善捐款 以前也没有扣过款今天突然扣款突然扣款我想要一个解释  和退款 浦发信用卡线下办理请大家注意了,3
2022年1月份协商总共还2.3万，分2次还，2022年1月份还了1.5392万，协商的4月中旬还剩余的近8千，由于本人一直未在当地，周围也无银行网点，一直都是通过电话和微信协商，协商好后委托家人代还，快到4月中旬时一直没联系上当地分行和委托公司，5月突然入账变成3.3万，每月增加500多利息，直到现在已经3万7464元，导致我现在无力偿还，联系中行微信客服，又拨打了400电话，得到重庆总行给我的万州分公司电话联系协商，说不能减免，一直到现在都未解决，我还的1万5392元银行不认账，还恶意挂账，希望恢复还款剩余8000元,3
信用卡在不知情情况下，每月扣费实则为保险，联系客服一直语音助力，无法联系客服，不知从何时开始扣的，目前能查询到2020年6月至今每月都扣20。,3
上个月说是我还1700就给我分期，还了之后也没有分期，现在疫情原因，我多个平台逾期，实在是无力偿还，现在又要求我还4000多，实在是没有能力还，请求分期一下。,5
"我还是个在校的实习生，本着对贵州红鸟科技有限公司的向往而在当地工作求职，结果陷入了不良公司的套路、在我不知情的情况下进行了“培训贷”。
我入职一家公司，公司要求签署培训协议，说每个月从工资里扣，不用自己掏钱的，但公司并未说明贷款分期的方式，而且把自己的手机拿走进行操作。而海尔金融在未核实我们的学生身份就进行贷款，并且本人无法取消贷款，目前要求海尔金融停止放款给贵州红鸟科技有限公司，并且取消我们的教育分期贷。",5
"招联金融太恶劣了，暴力不沟通！
          以前的同事贷款逾期了，让我通知，我每次都通知，前面催收人员每次都最后留下遗言：我还会再找你的！
但从前几天开始，用AI机器人呼入，一天不知道多少次，不沟通，只讲，讲完就挂，你能理解 ：你正用法师放技能时，突然掉线，再进去，已在泉水的感觉吗！  
         求求你了招联，你让我的法师天天进泉水，你们不怕报应吗！",0
明知道没钱还，也说过月底会还还哄炸通讯录联系人，家人朋友，天天打电话哄炸！,0
处罚他们，请大家不要相信他们都是骗人的，还有客服经理不要相信他们，要求快点处理，快点心还钱,5
本人从来未与百信银行有任何业务往来，今日无故扣款7笔，总金额7200元，要求退款。,1
本人于2018年8月26日通过马上金融app借款11000元，借款期限：2年，已还19期金额为：14162.88元，逾期后在绑定的银行卡内又私扣1百多元，待还金额还有4136.11元，经过近期了解到相关法律政策，马上金融收取的利息远远超出国家受保护的范围之内，相关催收电话接连不断。现在要求马上金融公司退回多收取的借款利息,3
本人于2021年5月27日在支付宝上看到一个小金袋年金的服务，当时手中有点闲钱就投300想着过几年取出来还有回报，就连续投了10个月。现在疫情期间各方面都需要钱，一共投了3000，现在想退保，却只能退1976.74，要扣1023.26，当时知道退保会有损失，但是没有明确的说明损失多少，这比高利贷都厉害，属实不合理,5
去年4月在捷信金融贷款3万！做了36期分期！他说没有还1530！可以随时申请提前还款！没有违约金！12月份我给捷信打电话想一次还请！结果人家告诉我只能在今年3月才能办理！结果我一查还有23450没还！我就受不了了！每个月1530！我还款10个月！15300！结果本金才还6000多！利息9000多！谁能接受了！这也太高了！百分之五十啊！当时还说提前还款没有利息！结果利息人家都扣了啊！隐藏起来了！太欺负我们不懂了！超出国家规定了！必须投诉他！如果36期我都还玩！用3万我得还5万5！多出2万利息！我得怎么挣啊！要命啦！一个月挣3千！给他1500！生气啊！而且app不显示！只能打电话查！太让人生气了,5
刚按招商银行的催收还完一期款项，居然还在不断骚扰我家人,0
"货款还清了  后面又自动给我扣了一条
在我不知情的情况下",1
今天早上莫名其妙被扣了一百多块钱，就显示是特约四川新网银行，根本不知道是扣的什么费用,3
投诉广州银行信用卡，上个月工资晚发了三天，逾期了三天发了工资就立马还款下去了，广州银行从来没给我打过电话了，这发了几条短信通知我，现在信用卡被封了分期也给我取消掉了，里面有额度都消费不了。请平台给我做主。,4
